user_id,user_bio,tokens,state,region,ls_tokens,new_tokens,cluster,genre
22841725.0,"Metal Edge Mag's Another Fn Podcast. Singer for @ackacetribute , Comic. Host of @soundchecklive & @monsterscruise, guitars for @thesmokinkills, @ghsstrings",metal edge mag podcast singer comic host guitars,CA,West,"['metal', 'edge', 'mag', 'podcast', 'singer', 'comic', 'guitars']",metal edge mag podcast singer comic guitars,6,rnb
8.27e+17,⚠️ Most tweets NSFW. #Vegas native. SM & Brand Ambassador for @WhatsTheT. Single. 🏳️‍🌈🐻♋️ CT | NYC #FootFetish #BlackLivesMatter #FullyVaccinated 💉,tweet nsfw native brand ambassador single nyc,CT,Northeast,"['tweet', 'nsfw', 'native', 'brand', 'ambassador', 'single', 'nyc']",tweet nsfw native brand ambassador single nyc,39,altrock
744600025.0,Hoop Coach🏀 Dog dad🐶,hoop coach dog dad,CA,West,"['hoop', 'coach', 'dog', 'dad']",hoop coach dog dad,40,soul
239667286.0,my friends call me susan ッ seafoam green is not teal. refer to the yt link below for clarification | 🐝💙,friends susan seafoam green teal refer link clarification,FL,South,"['friends', 'susan', 'seafoam', 'green', 'teal', 'refer', 'clarification']",friends susan seafoam green teal refer clarification,37,punkrock
1.22e+18,"I give the best massages of your life,  I'm a content creator amateur pornstar, I have a many vids ,Pornhub, offering video sessions via cash app ..only",best massage life content creator amateur pornstar vids pornhub offer video sessions cash app,MI,Midwest,"['best', 'massage', 'life', 'content', 'creator', 'amateur', 'pornstar', 'vids', 'pornhub', 'offer', 'video', 'sessions', 'cash']",best massage life content creator amateur pornstar vids pornhub offer video sessions cash,12,edm
64668734.0,½ of @DavonAndTreyvon Podcast | @DH__Events | LGBTQ+ Advocate | IG: DavonHamilton | ♊️ | #AllBLM | Philanthropist | Events Director for @ImpulseGroupDC,podcast lgbtq advocate davonhamilton philanthropist events director,DC,South,"['podcast', 'lgbtq', 'advocate', 'davonhamilton', 'philanthropist', 'events', 'director']",podcast lgbtq advocate davonhamilton philanthropist events director,20,disco
342489906.0,"http://Twitch.tv/joshcantsleep

Steelers, Indians, NC State, Golden Knights

I can be funny sometimes",steelers indians state golden knight funny,PA,Northeast,"['steelers', 'indians', 'state', 'golden', 'knight', 'funny']",steelers indians state golden knight funny,44,minimaltechno
254621904.0,This Louisville thang is in my blood,louisville thang blood,MO,Midwest,"['louisville', 'thang', 'blood']",louisville thang blood,29,heavymetal
2200895104.0,$HMBL is the future🌎You are your brothers keeper-To save 1 life is to save all of humanity-Tikkun Olam💥𝐑𝐍⛑ sells on📺sometimes 💃NYC💫 Florida 🏝 Vaccinated,hmbl futureyou brothers keeper save life save humanity tikkun olam𝐑𝐍 sell onsometimes nyc florida vaccinate,NY,Northeast,"['hmbl', 'futureyou', 'brothers', 'keeper', 'save', 'life', 'save', 'humanity', 'tikkun', 'olam𝐑𝐍', 'onsometimes', 'nyc', 'florida', 'vaccinate']",hmbl futureyou brothers keeper save life save humanity tikkun olam𝐑𝐍 onsometimes nyc florida vaccinate,22,ambient
1.4e+18,I was a trucker for most of my life. In 2020 I was diagnosed with Stage 3 Rectal Cancer now I'm Stage 4. I guess I'm retired trying to stay above ground. No DM,trucker life diagnose stage rectal cancer stage guess retire try stay grind,AZ,Southwest,"['trucker', 'life', 'diagnose', 'stage', 'rectal', 'cancer', 'stage', 'guess', 'retire', 'stay', 'grind']",trucker life diagnose stage rectal cancer stage guess retire stay grind,17,jrock
8.8e+17,Philly born and raised.And proud  of that fact.🇺🇸 Vietnam vet. I love ⚾️.🍽️Restaurant Idiot Savant,philly bear raise proud fact vietnam vet love restaurant idiot savant,TX,Southwest,"['philly', 'bear', 'raise', 'proud', 'fact', 'vietnam', 'vet', 'love', 'restaurant', 'idiot', 'savant']",philly bear raise proud fact vietnam vet love restaurant idiot savant,10,gospel
1.38e+18,I’m my authentic self ♒️,authentic self,FL,South,"['authentic', 'self']",authentic self,8,goth
1.33e+18,"Just a guy who took a chance...  ♐🏳️‍🌈

http://justfor.fans/420BankMrLthr  

Go ahead: OBJECTIFY ME - RETWEET & FOLLOW",guy take chance ahead objectify retweet follow,CA,West,"['guy', 'take', 'chance', 'ahead', 'objectify', 'retweet', 'follow']",guy take chance ahead objectify retweet follow,12,edm
9.11e+17,Razorbacks🐗❤️🐗WPS🐗❤️🐗Cowboys🤠⭐️ Cubs🐻💙,razorbacks wps cowboys cub,AR,South,"['razorbacks', 'wps', 'cowboys', 'cub']",razorbacks wps cowboys cub,14,latino
1.23e+18,"Former FF&EMT. Pirates,Pens,PITT,FSU,@javy23baez,@arizzo44,Ben Gamel,negro league baseball,Al Bundy fan. Bye Trump! Baseball HOF member & pirates STH ⚾⚫🟡💉",emt pirate pen pitt fsu ben gamel negro league baseball bundy fan bye trump baseball hof member pirate sth,PA,Northeast,"['emt', 'pirate', 'pen', 'pitt', 'gamel', 'negro', 'league', 'baseball', 'bundy', 'fan', 'bye', 'trump', 'baseball', 'hof', 'pirate']",emt pirate pen pitt gamel negro league baseball bundy fan bye trump baseball hof pirate,0,punkrock
8.21e+17,"For God has not given us a spirit of fear and timidity, but of Power, Love, and Self-Discipline. So you must never be ashamed to tell others about our Lord.",god give spirit fear timidity power love self discipline ashamed tell lord,AL,South,"['god', 'give', 'spirit', 'fear', 'timidity', 'power', 'love', 'self', 'discipline', 'ashamed', 'lord']",god give spirit fear timidity power love self discipline ashamed lord,9,happy
1.22e+18,"#MallerMilitia 
#PMSCutleryClub
#KnifeLife 🔪 🪓
49ers Chargers Dodgers LA Kings LA Lakers 
Thrash Metal Heavy Metal 80s Punk",ers chargers dodgers kings lakers thrash metal heavy metal,CA,West,"['ers', 'chargers', 'dodgers', 'kings', 'lakers', 'thrash', 'metal', 'heavy', 'metal']",ers chargers dodgers kings lakers thrash metal heavy metal,28,latino
1.45e+18,"DEFEAT IS A STATE OF MIND. @BRUCELEE

🅰️Nd I say Life Is Nothing Without God (YAHWEH) ♋7️⃣2️⃣1️⃣",defeat state mind life god yahweh,FL,South,"['defeat', 'state', 'mind', 'life', 'god', 'yahweh']",defeat state mind life god yahweh,46,dancehall
198420647.0,This pussy 🐱 grabs back.,pussy grab,CA,West,"['pussy', 'grab']",pussy grab,1,chill
121018090.0,"“Our love is all of God’s money.” Fighting for true liberation. Vegan, musician, manga nerd. he/him.",love god money fight true liberation vegan musician manga nerd,CA,West,"['love', 'god', 'money', 'fight', 'liberation', 'vegan', 'musician', 'manga', 'nerd']",love god money fight liberation vegan musician manga nerd,12,edm
1333485534.0,"welcome, i hope this page finds you well.",welcome hope page find,CA,West,"['welcome', 'hope', 'find']",welcome hope find,28,latino
1.34e+18,Seen on FOX Soul TV. Author 4 books 📚 Your PREengagement Coach. See me BEFORE you buy the engagement ring 💍 It’s Scary To Remarry on YouTube. #Browns #D4L,see fox soul author book preengagement coach buy engagement ring scary remarry youtube,TX,Southwest,"['see', 'fox', 'soul', 'author', 'book', 'preengagement', 'coach', 'buy', 'engagement', 'ring', 'scary', 'remarry', 'youtube']",see fox soul author book preengagement coach buy engagement ring scary remarry youtube,1,chill
29074228.0,"Never let success get to your head, never let failure get to your heart👌🏾 
#PVO Indy 🛫Chi🛬ATL",let success head let failure heart indy chiatl,IN,Midwest,"['let', 'success', 'let', 'failure', 'heart', 'indy', 'chiatl']",let success let failure heart indy chiatl,7,edm
1.44e+18,"My opinion. entertaining friends and the public, I have always been good at making an ass out of myself, and I can bullshit with the best of them.",opinion entertain friends public good make ass bullshit best,WV,South,"['opinion', 'entertain', 'friends', 'public', 'good', 'make', 'ass', 'bullshit', 'best']",opinion entertain friends public good make ass bullshit best,34,afrobeat
1.39e+18,Who raised you?,raise,TX,Southwest,['raise'],raise,10,gospel
2943170275.0,hi im maria menounos and youre watching noovie,maria menounos youre watch noovie,CA,West,"['maria', 'menounos', 'youre', 'watch', 'noovie']",maria menounos youre watch noovie,16,anime
872782286.0,"I'm really tired of this crapola.
Fix the vote.
Dump woke ideology.
Widow to bluesman Tom McFarland.",tire crapola fix vote dump wake ideology widow bluesman tom mcfarland,DC,South,"['tire', 'crapola', 'fix', 'vote', 'dump', 'wake', 'ideology', 'widow', 'bluesman', 'tom', 'mcfarland']",tire crapola fix vote dump wake ideology widow bluesman tom mcfarland,1,chill
564251268.0,The white girl he left yo ass for,white girl leave ass,CA,West,"['white', 'girl', 'leave', 'ass']",white girl leave ass,52,reggae
9.79e+17,23.Gemini.Jack of some trades.,gemini jack trade,TX,Southwest,"['gemini', 'trade']",gemini trade,50,punkrock
4448312594.0,"Richmond, CA Multi-Media Creator / personal acct / opinions are my own / Richmond sports-news @drichmondpulse / http://Instagram.com/dpi19 / 🇬🇹🇲🇽",richmond multi media creator personal acct opinions richmond sport news,CA,West,"['richmond', 'media', 'creator', 'personal', 'opinions', 'richmond', 'sport', 'news']",richmond media creator personal opinions richmond sport news,11,house
16404504.0,Have the best wife & daughter! All opinions are my own! #StarWars #Marvel #DCComics #BTTF #LoTR ✡️☮️🇺🇸🇮🇱🏴‍☠️🏳️‍🌈,best wife daughter opinions,NY,Northeast,"['best', 'wife', 'daughter', 'opinions']",best wife daughter opinions,31,romance
2870137191.0,"Football junkie who made the perilous plunge of loving all things Chicago Bears and pledging allegiance to them before knowing what futility was. Anywho, 🐻⬇️",football junkie perilous plunge love things chicago bear pledge allegiance know futility anywho,CA,West,"['football', 'junkie', 'perilous', 'plunge', 'love', 'things', 'chicago', 'bear', 'pledge', 'allegiance', 'futility', 'anywho']",football junkie perilous plunge love things chicago bear pledge allegiance futility anywho,36,rockabilly
57232634.0,Entrepreneur! Singer/Songwriter! Music Lover! Baseball Fanatic! SKOL Vikings!! Huge Pro Wrestling Fan!! Adoptee & Proud Autism Dad! I Love Rock & Roll,entrepreneur singer songwriter music lover baseball fanatic skol vikings huge pro wrestle fan adoptee proud autism dad love rock,FL,South,"['entrepreneur', 'singer', 'songwriter', 'music', 'lover', 'baseball', 'fanatic', 'skol', 'vikings', 'pro', 'wrestle', 'fan', 'adoptee', 'proud', 'autism', 'dad', 'love', 'rock']",entrepreneur singer songwriter music lover baseball fanatic skol vikings pro wrestle fan adoptee proud autism dad love rock,35,party
2884862225.0,▪️Coach ▪️Recruiting for Women’s Basketball ▪️Be Identified by College Coaches! TEXT ME : ➡️ 239-323-1903 for any information or questions you may have…,coach recruit women basketball identify college coach text information question,FL,South,"['coach', 'recruit', 'women', 'basketball', 'identify', 'college', 'coach', 'text', 'information', 'question']",coach recruit women basketball identify college coach text information question,54,rockabilly
16330264.0,"Alt acct of @feild99. Astronomy nerd, bit of an Introvert, well-married. Opinions may offend you and that's okay.",alt acct astronomy nerd bite introvert marry opinions offend okay,CA,West,"['astronomy', 'nerd', 'bite', 'introvert', 'marry', 'opinions', 'offend']",astronomy nerd bite introvert marry opinions offend,53,anime
1067142600.0,Care is the antidote to violence🌱,care antidote violence,NM,Southwest,"['care', 'antidote', 'violence']",care antidote violence,20,disco
1.46e+18,"Official account for DJ Wiener, NFT Creator… More details coming with the launch of my DJ Wiener collection",official account wiener nft creator detail come launch wiener collectio,CA,West,"['official', 'account', 'wiener', 'nft', 'creator', 'detail', 'launch', 'wiener', 'collectio']",official account wiener nft creator detail launch wiener collectio,11,house
24284933.0,"Movies, Music, Museums. And Dog.",movies music museums dog,CA,West,"['movies', 'music', 'museums', 'dog']",movies music museums dog,7,edm
10693422.0,"Girl w/the Zakim Tattoo. Strong views on baseball, beer, coffee, donuts, and which dogs are the best (mine).",girl zakim tattoo strong view baseball beer coffee donuts dog best,MA,Northeast,"['girl', 'zakim', 'tattoo', 'strong', 'baseball', 'beer', 'coffee', 'donuts', 'dog', 'best']",girl zakim tattoo strong baseball beer coffee donuts dog best,3,latino
805023030.0,"Love my Twitter and real life friends, sussie 🐕,  gym 🏋️ , eating healthy, Xbox , night owl 🦉.  Instagram  @nancegary🐾🌈",love twitter real life friends sussie gym eat healthy xbox night owl instagram,VA,South,"['love', 'twitter', 'real', 'life', 'friends', 'sussie', 'gym', 'healthy', 'xbox', 'night', 'owl', 'instagram']",love twitter real life friends sussie gym healthy xbox night owl instagram,37,punkrock
1.06e+18,I love people! Be a better person everyday and spread the love 💕,love people better person everyday spread love,NH,Northeast,"['love', 'people', 'better', 'person', 'everyday', 'spread', 'love']",love people better person everyday spread love,51,country
17115455.0,"""I must study politics and war so my sons can study business. My sons ought to study business so their children can study art."" IG: nickw3; nickw3.eth",study politics war sons study business sons ought study business children study art nickw nickw eth,OH,Midwest,"['study', 'politics', 'war', 'sons', 'study', 'business', 'sons', 'ought', 'study', 'business', 'children', 'study', 'art', 'nickw', 'nickw']",study politics war sons study business sons ought study business children study art nickw nickw,34,afrobeat
1.06e+18,"“what we think, we become.”-Buddha.                    mommin x2",think buddha mommin,SD,Midwest,"['think', 'buddha', 'mommin']",think buddha mommin,11,house
63632663.0,"mask up guys, we’re still in a panorama",mask guy panorama,WA,West,"['mask', 'guy', 'panorama']",mask guy panorama,42,newage
1.43e+18,no gf cards no bs lines or pretend to be or no lying period. now i am who i say i am and sex rel . this aint make a deal. its enjoy the co of others and fun sex,card line pretend lie period sex rel aint deal enjoy fun sex,VA,South,"['pretend', 'lie', 'period', 'sex', 'rel', 'aint', 'deal', 'enjoy', 'fun', 'sex']",pretend lie period sex rel aint deal enjoy fun sex,4,happy
805365440.0,"31, #resister 💙✊🏼 🚫 don't follow me if you support 45 and the GOP traitors cause educating you is a waste of time #blacklivesmatter #VoteBlue2020 #FBR #WTP",follow support gop traitors cause educate waste time,WI,Midwest,"['follow', 'support', 'gop', 'traitors', 'cause', 'educate', 'waste', 'time']",follow support gop traitors cause educate waste time,12,edm
134794503.0,don’t get comfortable,comfortable,OR,West,['comfortable'],comfortable,0,punkrock
224495788.0,#Music | #Cubs | #Blackhawks STH| #Photography | #Space |,sth,IL,Midwest,[],,0,punkrock
171629596.0,have fun adjusting for inflation! | #bitcoin 🇮🇳,fun adjust inflation,NV,West,"['fun', 'adjust', 'inflation']",fun adjust inflation,36,rockabilly
7.43e+17,EZ . 27. No Division Ent . 🎶🤘🍁,division ent,CA,West,"['division', 'ent']",division ent,0,punkrock
