Track ID,Track Name,Artist Name,Album,Release Date,Popularity,Genre
5GKVcvTgnFYtfh25qKQtRg,One Way Trigger,The Strokes,Comedown Machine,2013-03-25,61,garage
5vw6mb5UUdA3vVQfcFN8yA,No Waves,FIDLAR,FIDLAR,2012-09-25,52,garage
50jXnyrzW4mcBBqFTMEoAC,Freeze Me,Death From Above 1979,Outrage! Is Now,2017-09-08,62,garage
4ileLT7ldd2uX8bMemWqbm,Life Is Simple in the Moonlight,The Strokes,Angles,2011-03-21,59,garage
02sPuecm24k5cekMMH5JCW,Give It to Me,HOMESHAKE,Midnight Snack,2015-09-18,56,garage
1DJVvKIX6niMWGUitYkM1f,Black and Red,Reignwolf,Hear Me Out,2019-03-01,61,garage
1EXMtjti643XyQLiGDdki0,I'll Be Around,The Growlers,City Club,2016-09-30,55,garage
3FwuOIr8dkrzdAOMUM6sOe,What a Pleasure,Beach Fossils,What a Pleasure,2011-03-08,58,garage
4UF1eupXP9Zz5GpYepyOxI,Razorblade,The Strokes,First Impressions Of Earth,2006-01-03,59,garage
2ewjgFhHDTE8BkV8kzpiX2,Dead Leaves and the Dirty Ground,The White Stripes,White Blood Cells,2001-07-03,58,garage
365TSrFPqM66giaxJuafR3,Shine A Little Light,The Black Keys,"""Let's Rock""",2019-06-28,60,garage
5Pdd4QCr0rREXM03zBM2Eh,Walk Idiot Walk,The Hives,Tyrannosaurus Hives,2004-01-01,64,garage
7wmYgsLNRB9EpqpvR3hkvN,Problems III,The Growlers,Casual Acquaintances,2018-07-27,53,garage
5IvQqnX64tRZCoYyldI6rx,Darla,Vundabar,Gawk,2015-07-24,56,garage
5QpkOt3hpNf4zns6FJ7JRH,Chevrolet Van,The Nude Party,The Nude Party,2018-07-06,56,garage
7wYU1avLwl1Gtkib8OTrZp,Dionysus,The Buttertones,Buttertones,2014-01-22,55,garage
5T0Ib1Hjhsua7qbGTczU7j,Mary,Alex G,Trick,2012-11-05,53,garage
31ENsHZWhAD9XVtCcoOw1J,BNR,Crumb,Ice Melt,2021-04-30,55,garage
6YWtvUPKgCYSiPDBuAjj0Q,Crust Bucket,The Frights,The Frights,2013-10-31,54,garage
7KkaLfkFpMErkarBZivJbP,Lucky,Dehd,Water,2019-05-10,55,garage
73n7MGn6jlwU0maVRjarsd,"Praeludium et partita dei tuono terzo, BWV 833: 4. Sarabande (Realisation by Stéphane Gassot)",Johann Sebastian Bach,Classical December with Bach,2021-12-13,25,german
1wv1EC2BegOg97f6dMTQUB,"Pastoral in F Major, BWV 590: 1. in F Major (I)",Johann Sebastian Bach,Classical December with Bach,2021-12-13,7,german
5zN2RjRnX5C2FNuRTCIx3F,"Herzlich lieb hab ich dich, o Herr, BWV 1115",Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
6TJDk9HecF6WfawZ2y0U9L,"Little Prelude In E Minor, BWV 938",Johann Sebastian Bach,Classical December with Bach,2021-12-13,7,german
60ZWsV0HGtaoKJYqeFHuQz,"15 Sinfonias, BWV 787-801: IV. Sinfonia in D Minor, BWV 790",Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
0WLmSEyQAk9KHtMLp4wB9m,"Brandenburg Concerto No. 2 in F Major, BWV 1047: 3. Allegro assai",Johann Sebastian Bach,Noël Bach,2021-12-12,9,german
2zesLB6NmtUA7VwGhIz6I0,"Komm', Gott, Schöpfer, heiliger Geist, BWV 667",Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
627KT6pUWJZN4Bb1gMGB74,"Durch Adam's Fall ist ganz verderbt, BWV 705",Johann Sebastian Bach,Classical December with Bach,2021-12-13,6,german
37IcYuBRWEGBzsqvb3Nql9,"15 Three-part Inventions, BWV 787/801: No. 8 in F, BWV 794",Johann Sebastian Bach,Classical December with Bach,2021-12-13,16,german
7AhRfaVse8Buw54IlrA4vC,Goldberg Variations: Variation 12 Canone alla Quarta,Johann Sebastian Bach,"Johann Sebastian Bach: Goldberg Variations, BWV 988; Paritta No. 5, BWV 829",2021-12-15,24,german
1Ax0UsSZBMxxBb0tm6U0nY,"Partita No. 4 in D Major, BWV 828: 4. Aria",Johann Sebastian Bach,Classical December with Bach,2021-12-13,20,german
0Bn50oqSVx2cTYfeIK5WBI,"Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga - Edit",Johann Sebastian Bach,Classical December with Bach,2021-12-13,21,german
1imS7cbxAaYTgscYqkWBnz,"15 Inventions, BWV 772-786: 1. Invention In C Major, BWV 772",Johann Sebastian Bach,Bach - A Selection,2021-12-18,11,german
2Tt5W2WoyYtNgX3klbjw5l,"9 Kleine Präludien, BWV 924-932: 5. Prelude In F Major, BWV 928",Johann Sebastian Bach,Bach - A Selection,2021-12-18,12,german
5kA8PW1G9qS7xUzmEgfjnj,"Christmas Oratorio, BWV 248 - Part Four - For New Year's Day: No.36 Chor: ""Fallt mit Danken, fallt mit Loben""",Johann Sebastian Bach,Noël Bach,2021-12-12,8,german
3jvYSysTg6X1hh02QjMsBH,English Suite No. 1 in A major BWV 806: 1. Prélude,Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
0iECmjbweokOzaVypdnCun,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Prelude in C minor BWV 871",Johann Sebastian Bach,Classical December with Bach,2021-12-13,7,german
0mqCllKfWhnQhCLvjexjBV,"Concerto in G, BWV 592: 2. Grave",Johann Sebastian Bach,Classical December with Bach,2021-12-13,6,german
4JLV6gr20VBnRPBSToyf2a,"Cantata ""Ich freue mich in Dir"", BWV 133: Getrost, getrost !",Johann Sebastian Bach,Noël Bach,2021-12-12,9,german
54sFpOmjDnp7RgLIAqcM0r,"Partita No. 3 in A minor, BWV 827: 2. Allemande",Johann Sebastian Bach,Classical December with Bach,2021-12-13,8,german
22vkSE7l9cmTa3XjnsfTfW,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fuga 17 a 4",Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
65hhmmO7ujVlGTfY7kKUVn,"Suite for Solo Cello No. 5 in C Minor, BWV 1011: VI. Gigue",Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
1oi49bESZguxmbEIILUY9g,"French Suite No. 6 in E flat, BWV 815a: 7. Air",Johann Sebastian Bach,Classical December with Bach,2021-12-13,5,german
6Ift8TkO5CKM7LaPoLso1s,"Goldberg Variations, BWV 988: Variatio 23 a 2 Clav. - Live at Thomaskirche Leipzig / 2020",Johann Sebastian Bach,Classical December with Bach,2021-12-13,7,german
0EwuCTFksVwnhd9KLqZxlA,"15 Sinfonias, BWV 787-801: VIII. Sinfonia in F Major, BWV 794",Johann Sebastian Bach,Classical December with Bach,2021-12-13,21,german
2DMOjHafRx0V2tgiZv3QoQ,Welcome,The Blind Boys Of Alabama,Brother Bear,2003-01-01,48,gospel
7Fte0ZlZByZwdmiOBfTWxr,He Turned It - Live,Tye Tribbett,Greater Than (Live),2013-08-06,45,gospel
1ydxYaHlMEYo1feVlETI4f,Still Here,The Williams Brothers,Still Here,1999-11-03,43,gospel
3EYQwxU9wWnrlTK4iHQGwV,Silent Night,Kirk Franklin,Christmas,1996,44,gospel
3nqNkONqgWhn2yAWB79hol,Nothing Without You,Jason Nelson,Shifting The Atmosphere,2012-05-18,44,gospel
2a8ymUDscRaVAVSMSY2URd,Praise Is What I Do - Live,William Murphy,All Day,2005-08-16,45,gospel
6AcReG4UWPWnNDhIYMTZV2,Worthy Of It All - Live,CeCe Winans,Believe For It,2021-03-12,44,gospel
1rfgjiGMrTVKFL9iPzQ4nN,King of Glory (feat. Shana Wilson-Williams),Todd Dulaney,Your Great Name,2018-01-19,47,gospel
4YYMP4WMs75a36aHeMOBEX,Anyhow - Radio Edit,Tye Tribbett,Anyhow,2020-11-06,46,gospel
7ytOxXaP9qaHhPZlsx2ZVo,God Provides,Tamela Mann,One Way,2016-09-09,44,gospel
2czrGVxIeBTSY01Q3beDH2,Be Blessed,Yolanda Adams,Day by Day,2005-08-29,44,gospel
6KGp8jjoVj7SVzb1pMmuoM,Clean This House,Isaac Carree,Reset,2013-06-25,43,gospel
4wRdZGNo73iLyxziFo4B5z,I Found Love (Cindy's Song),Bebe & Cece Winans,Still,2009-10-06,48,gospel
6LfQnWVGxmKbha6XclRrLD,Safe In His Arms,Rev. Milton Brunson,The Ultimate Collection,2012-01-24,43,gospel
2eyAzXxXan2Fg5OnOBEqtp,You Don't Know,Zacardi Cortez,You Don't Know,2019-04-26,44,gospel
3C8eeeWY2YpRFVXc8QuIXS,Say Yes (ft. Beyoncé & Kelly Rowland),Michelle Williams,Journey To Freedom,2014-09-09,53,gospel
2FwCB8L7sokQegvJC7VC0j,Thankful,JJ Hairston,Thankful,2021-11-19,45,gospel
7ivmRtnbKqIIyAJpBlhvwK,Sovereign God,Maurette Brown Clark,The Dream,2007-03-20,45,gospel
6xoSCb45HMjYZ09piFEQYI,Better Off (feat. Vince Gill) (feat. Vince Gill),Sara Evans,Slow Me Down,2014-03-10,46,gospel
5Bsqr2Kv5ZeeLj9h0hrTGl,There's No Christmas Without You,Kirk Franklin,Christmas,1996,44,gospel
1wco5cASzUIC5e7cqC60K9,He Walked on Water,Randy Travis,Top 10,2010-09-24,46,gospel
1mkLV53Mtcpl4XJOcBL5B4,He Reigns / Awesome God,Kirk Franklin,The Rebirth of Kirk Franklin,2002-02-19,45,gospel
68hyRK77r4aEgqPcDhhXUR,Grace,Jonathan McReynolds,People,2020-04-24,45,gospel
2elArKzloacigjiGat97QZ,"I Was Country When Country Wasn't Cool - Live At The Roy Acuff Theater Nashville, TN, 1981",Barbara Mandrell,After All These Years: The Collection,2020-07-10,46,gospel
6blSODzePwJZwG8VS3i5nt,The Storm Is Over Now,Kirk Franklin,God's Property from Kirk Franklin's Nu Nation,1997,42,gospel
7yK4I3dJwpJa25vXnaQReM,Sugar Town,ShitKid,Fish,2017-06-02,43,goth
4sIWOzf7LxpuGInB68CrLl,Never Enough,Epica,The Divine Conspiracy,2007-09-07,52,goth
4iO722z3yiXMuTRC1inOOW,Sleeping Sun,Nightwish,Oceanborn,1998,52,goth
5aC8NErov1vJCSWe2Aetz3,Dead,The Birthday Massacre,Imagica,2016-07-22,45,goth
0dJzRPbEdqMLqRCjwPhcE9,Lope,Sad Lovers & Giants,Epic Garden Music,1981-01-01,45,goth
5LudgNwTAhX2sjfzdpLyAD,Reckless,Lacuna Coil,Black Anima (Bonus Tracks Version),2019-10-11,47,goth
14z3RzUHeZQgtpOlSYvmZD,Love Like Blood,Killing Joke,Night Time,1985-02-04,49,goth
53STwUcy9VxTLyAVLLGQyy,Ritüel,She Past Away,Belirdi Gece,2019-01-18,43,goth
0jyOu6GTwQ3c0hVXYwGZpL,Red Drop,Motorama,Poverty,2015-01-26,50,goth
1osmLrdlTSwEkKBxm1Wtqq,The Grey,Icon For Hire,Scripted,2011-01-01,45,goth
6d2G0PaeJaZ86B2aWBNlUV,Valle Local,José González,Local Valley,2021-09-17,41,goth
31Xy66hgWaFWKF7mUhWePR,Stay With Me,In Flames,"I, The Mask",2019-03-01,43,goth
5qdA1dxbwPKR0M6lhrMuEq,Apex,Unleash The Archers,Apex,2017-06-02,39,goth
7IZ6UmMHDDTjIMAWPCSs58,Crawling King Chaos,Cradle Of Filth,Existence Is Futile,2021-10-22,49,goth
6UqXM2TcUdJJD8tuHzT4rU,Ruh,She Past Away,"Klubb Död Compilation, Vol. 1",2015-05-15,43,goth
07fQN4MhhIrbBxULzKhZLU,Lost Boys,The 69 Eyes,Devils,2004-01-01,38,goth
6uKvnGeg6xgzPTH3QSPTB6,We Are The Others,Delain,We Are The Others,2012-06-01,50,goth
6GRgyQMo57LpNioobT0ub7,Horizons,José González,Local Valley,2021-09-17,41,goth
5uDWqYSiWqWTXK9CbAKIA8,Endless War,Within Temptation,Resist (Extended Deluxe),2019-02-01,50,goth
7n3Y93fkz1oRdsgpYTazkh,Pretty Face,Soft Kill,Dead Kids R.I.P. City,2020-11-20,44,goth
3W6sY8TV0geWZLSBIWKwyo,Nettie,Type O Negative,Life Is Killing Me,2003-06-09,46,goth
2wBKNmYONrCxgmHc2HhQ8C,Ziggy Stardust,Bauhaus,The Sky's Gone Out,1982,50,goth
7fRcZOf8Vy9lz4kXAgBFjP,Bikini Girls with Machine Guns,The Cramps,Stay Sick!,1989,44,goth
2kxAHDqcVvD3qYetBLCdZC,Life Is Killing Me,Type O Negative,Life Is Killing Me,2003-06-09,46,goth
4Iiylqe2XjsQQqGSJ90QhB,Necromantic Fantasies,Cradle Of Filth,Existence Is Futile,2021-10-22,49,goth
3sT1RVkqfFN5Js3hZg3jKI,Luster Pendulums,Trap Them,Crown Feral,2016-09-23,26,grindcore
3t4QQey7uoTsi6RMa2Nsvm,Hyperviolet,Pig Destroyer,Prowler In the Yard,2001-07-24,24,grindcore
1xFp8vH4WEWGel6v4Zt7R7,Drug Culture,Capitalist Casualties,Capitalist Casualties,1997,25,grindcore
62y8ZeHJw8RJEi7f41Kybe,Feign,Jarhead Fertilizer,Always Faithful,2014-01-28,23,grindcore
2h3HFXSRsZUmtRjjYv0an4,Mind Ripper,Insect Warfare,World Extermination,2009-08-18,26,grindcore
3YfHk1TNOK5UrGL8QnaZf6,The Age of Starlight Ends,Anaal Nathrakh,Endarkenment,2020-10-02,35,grindcore
4EncKcnRsZd3VgOQd9N8Jf,Septic Birth Defects,Haggus,Straight from the Slaughterhaus,2020-07-26,23,grindcore
4SEF4VfKFgxEINPovqAyWN,Bloodcraving,Mortician,Hacked up for Barbeque/ Zombie Apocalypse,2004-03-16,27,grindcore
2pTFhcWftKIX7ApYkRUdjQ,Final Judgement,Sex Prisoner,Tannhauser Gate,2016-10-31,25,grindcore
3MCc7tM5TGti2SlyJ6AEY8,The Willing Host,His Hero Is Gone,The Plot Sickens,1998-03-01,27,grindcore
2QvpkWWGrb2cJEbdRCQ0fZ,Satan is King,ACxDC,Satan is King,2020-05-15,25,grindcore
149S7QSeKrOOHB67qp6YL0,Slaughterhouse,Mortician,Hacked up for Barbeque/ Zombie Apocalypse,2004-03-16,26,grindcore
1MF0kjpj7JXaZUKlK5Nw9y,Decaying,Capitalist Casualties,Disassembly Line,1992,25,grindcore
0pbqL0YsmbwdzRdEVRg7bK,Oxygen Corrosion,Insect Warfare,World Extermination,2009-08-18,29,grindcore
7gIiu2RnZHc68BupSI2Y9K,Walking Corpse,Brutal Truth,Extreme Conditions Demand Extreme Responses,1992,30,grindcore
0iXF4sXsIQsBOmPvWuAVpu,Caught... In a Dream,Napalm Death,Scum,1987,29,grindcore
3Qq08meHcEtnciS6oQxXMJ,No Love Lost,Carcass,Heartwork (Ultimate Edition),1993,32,grindcore
0uCfFzYML0DQgzxijHCY5b,Fixation On Plastics,The Red Chord,Clients,2005,24,grindcore
3uVWXxkwlyzsOxxzprRG9p,Rejecting The Militant Promise,Magrudergrind,Magrudergrind,2009-06-16,26,grindcore
0QaUv2IMX5VqxurqjQ2TOa,Wasted Effort,Lack Of Interest,Trapped Inside,2014-09-22,24,grindcore
2fZvSZINCMRrrjVGVbdEQ2,Humanure,Cattle Decapitation,Humanure,2004,25,grindcore
17P2Bd2QDTYUhFhroRCxq9,Inner Incineration,Napalm Death,Harmony Corruption,1990,29,grindcore
43eIoFSi5QBHGGaiEbpTNn,Majesty and Decay,Immolation,Majesty and Decay,2010-03-05,31,grindcore
39CbmdCiV6UOWb9NLwCmi2,Bullshit Propaganda,Extreme Noise Terror,Retrobution,1995,28,grindcore
2onaGV9MsrWCGM1cRIhiCf,Excommunicated,Magrudergrind,Magrudergrind,2009-06-16,25,grindcore
7LsdvPwmV18qhipmHcRF8A,512,Lamb of God,VII: Sturm Und Drang (Deluxe),2015-07-24,49,groove
1dfHpGeaXunLRNvzSZOZtc,Show Yourself,Mastodon,Emperor of Sand,2017-03-31,55,groove
01fVbxyW9y2oKdXvg56uE5,Soul Sacrifice,Dombresky,Soul Sacrifice,2019-01-24,63,groove
5E0gUkTKnFgJ7KmMMFEQrB,Heal My Love,Matvey Emerson,Heal My Love,2021-07-02,64,groove
64vBCC1lpjEnF10CkDiDhv,Every Morning,Chris Lorenzo,Late Checkout,2019-10-11,58,groove
5wXWGcJmmNGdV2EzXkbfQD,Mother May I (Tic Toc),Five Finger Death Punch,F8,2020-02-28,52,groove
19lT0l1OBkLtWI5iE5zORl,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),Chris Lorenzo,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),2021-11-26,60,groove
0h8Whq4L5J2lxuRjD1v4Sk,Set You Free,Black Label Society,Set You Free,2021-08-23,48,groove
7pARbCUoO1CTzU5ucMEaVF,Summer 91,Noizu,Summer 91,2020-07-02,61,groove
5A7ZY7Ne45YzSCVmQYggkP,Drink Drank Drunk,HELLYEAH,Band of Brothers,2012-07-17,51,groove
5dvGLnXYsBUQLAmJHBYgrN,Looking For Me,Paul Woolford,Looking For Me,2020-06-24,51,groove
10AveWzlmt1Dkh9mhsV2KZ,Black Betty,Soil,Throttle Junkies,2007-08-14,55,groove
3yPQrLnNIthn4I5wQ51X26,Distortion Sleep,Soilwork,Figure Number Five,2003-04-21,60,groove
6PMrbTi4HbEpmf0B1o9APz,The Shadow Of The Abattoir,Trivium,In The Court Of The Dragon,2021-10-08,56,groove
1KJqxYkRqWZdDQHMJ9IQaZ,The Heaviest Matter Of The Universe,Gojira,From Mars to Sirius,2005,48,groove
2QDw1uRBAjH3ddCt2V1W6y,Visions,Hollaphonic,CONTROVERSIA by Alok Vol. 004,2021-12-17,10,groove
2OoS1aZFAFscH1cUiKlazH,Refuse / Resist,Sepultura,Chaos A.D.,1993-09-02,59,groove
07ELgtGISbYc3CavN1AcfX,A Crisis Of Revelation,Trivium,In The Court Of The Dragon,2021-10-08,56,groove
4KugBNgb6iilXInnWQrMVh,What The Dead Men Say,Trivium,What The Dead Men Say,2020-04-24,55,groove
1Yj539Xb3ddqG5ZJAZsQWN,Peace and Tranquility,Mastodon,Hushed and Grim,2021-10-29,56,groove
7soydniaZqM6zwvwYKE36F,Dreams,THAT KIND,One Last Time / Dreams,2020-10-30,56,groove
05wrtdnqihfhy54iGFZ0rV,OKAY,Shiba San,OKAY,2014-11-12,53,groove
0aj19vpWwN4obaecCPXLhd,Bulletproof,Five Finger Death Punch,War Is the Answer,2009-09-22,47,groove
4KAwczGJxt6Ds54OJF4sqI,Leave It All Behind,Five Finger Death Punch,F8,2020-02-28,52,groove
0yiDgx6WOtlJCVPQ5Q7Ob3,Dreams,Gorgon City,Olympia,2021-06-25,57,groove
7IEpEB1hnFW67S2FTi8eyw,Footsteps,Pop Evil,UP,2015-08-21,64,grunge
4AU7z13HYmPMetlWbq1mys,Waiting for Superman,Daughtry,Baptized (Deluxe Version),2013-11-15,64,grunge
0ILR5GMSzBRp2LrI8GX1Si,I'll Follow You,Shinedown,Amaryllis,2012-03-23,63,grunge
44RW9FEY76mLQCRQUjT0Zt,Change,Blind Melon,Blind Melon,1992-01-01,66,grunge
7gQ7DfSSc3b8e4cHtFnDxu,Blood,Breaking Benjamin,Ember,2018-04-13,65,grunge
3AoSuIey90cH9PI8HUoHOQ,Life is Beautiful,Sixx:A.M.,The Heroin Diaries Soundtrack,2008-06-10,63,grunge
1OKQIvaO7yn7R2BpdUFG7D,GET UP,Shinedown,ATTENTION ATTENTION,2018-05-04,63,grunge
0o995gJCGebaza0LWybToU,Doesn't Remind Me,Audioslave,Out of Exile,2005-01-01,66,grunge
0LPx8WfsRrXCF92YtINFtN,World so Cold,Three Days Grace,Life Starts Now,2009-09-22,64,grunge
0XGV1bem5W9ICY2rgleryV,Chalk Outline,Three Days Grace,Transit Of Venus,2012-10-02,63,grunge
0CA3RxBx2xSQXPfpmUBK1v,Just Like You,Three Days Grace,Three Days Grace,2003-04-19,63,grunge
0VbOBom0Ya2zrlSpv7II1C,Heavy,Collective Soul,Dosage,1999-02-09,65,grunge
1iWgFnhR0oW5Mup8yXDAPW,Soldiers,Otherwise,Soldiers,2012-07-10,67,grunge
5dpAN1mjFPL38kh9kWsCiw,Wasting My Time,Default,The Fallout (Limited Edition),2001,63,grunge
6sREV6MpLHTqcOmBK5mvYF,Face to the Floor,Chevelle,Hats Off to the Bull,2011-12-06,62,grunge
5pvJ59i7JxylN8VB24xdMs,The Diary of Jane - Single Version,Breaking Benjamin,Phobia (Explicit Version),2006-01-01,64,grunge
0JKY13K1Io2aqXJb96UyzX,I Get Off,Halestorm,Halestorm (Deluxe),2009-02-25,62,grunge
44w63XqGr3sATAzOnOySgF,If Everyone Cared,Nickelback,All the Right Reasons (Special Edition),2005-09-26,60,grunge
3eMYc6FK9XvyauIaxcJtRS,Drown,The Smashing Pumpkins,(Rotten Apples) The Smashing Pumpkins Greatest Hits,2001-01-01,65,grunge
0jmKzJmUEKNbC7eU8YfOiA,Mayonaise - Remastered,The Smashing Pumpkins,Siamese Dream (Deluxe Edition),1993,61,grunge
2le5xHvcWF8PDp608d4L8D,How Did You Love,Shinedown,Threat to Survival,2015-09-18,62,grunge
5fIrBv7PrI2MBcktQOcmpI,Sympathy,The Goo Goo Dolls,Gutterflower,2002-04-08,65,grunge
2iptAVf9jZerlywLwiGhak,Fallen Angel,Three Days Grace,Human,2015-03-27,67,grunge
2BepFzUWfczDk68DXj10w3,One Thing,Finger Eleven,Finger Eleven,2003-01-01,62,grunge
0FwiglGo6kL0xLOt114SSh,Torn to Pieces,Pop Evil,Onyx (Deluxe Edition),2013-05-14,61,grunge
51rgkP5QNQ304AqCmqPW36,Aranjuez,Robert Michaels,Utopia,1998-04-05,48,guitar
358grkBo9B5eR7qlnmSIGv,Distant Shore,Jonnie Snoilsky,Distant Shore,2020-06-05,45,guitar
7HfFKtI0a6u8l4XE9QetHy,Thoughts,Channing Spence,Thoughts,2021-02-02,44,guitar
6nOUh6zbuVBVUSxjcRVE32,The Little Drummer Boy,Kenny Burrell,Have Yourself a Soulful Little Christmas,2003-01-01,47,guitar
4Vn3gAiJNQdmlwW2OuXJCZ,Sweet Harbour,Jo Rochford,Sweet Harbour,2021-09-06,45,guitar
5MeYnUO0OxUb8t5rQQ0EFI,I'm not ready to say goodbye to autumn,Nito,I'm not ready to say goodbye to autumn,2018-11-10,45,guitar
0e3dPP0jWtntN57HPV9xQ6,White Christmas,Kenny Burrell,Have Yourself a Soulful Little Christmas,2003-01-01,46,guitar
3Mq40Xn8tqVaoSQAr3ozeW,Smile,Acoustic Guitar Collective,Love Letters,2020-09-10,47,guitar
7MYziA9LrwwtlYlRGqTOTE,Shift Of Focus,Argun North,Shift Of Focus,2021-06-28,45,guitar
0T482F5L30d7ChNbLqsKa7,A Million Dreams (Instrumental Guitar),Guus Dielissen,A Million Dreams (Instrumental Guitar),2018-01-17,47,guitar
3mCb7O9CqtiS0d8UhtxD78,The Holly and the Ivy (Instrumental Version),Steve Petrunak,Christmas Hits on Instrumental Guitar,2021-11-03,40,guitar
1qdYOwnoXdWJJFNSRSRkZT,We Wish You A Merry Christmas,Ceriumidis,We Wish You A Merry Christmas,2021-11-25,44,guitar
40tMiAcbkhAOMTcmNsrAY5,It Came Upon A Midnight Clear,Tuck Andress,Windham Hill Holiday Guitar Collection,1990,40,guitar
5SWqj9P1hb29x9Yzv5lDMD,Rosemary's Baby Theme,Miranda Boumedin,Movie Themes,2017-01-30,45,guitar
27u17peWruKyUe7RfBglZC,El Reloj,Los Tres Caballeros,Los Tres Caballeros,1994-09-28,53,guitar
1abVRPNtOgBL6UjblxOCwV,What Child Is This (Greensleeves),Denis Turbide,What Child Is This (Greensleeves),2019-11-22,43,guitar
2MpqpjwLCb3qiNMPnAmgLv,O Holy Night,Jeff Peterson,Slack Key Christmas,2007-01-01,43,guitar
2hPPJefLGV53Mwlir5mRcG,Lonely Game (feat. Andrew Combs & Jessie Baylin),Steelism,ism,2017-06-23,41,guitar
4w7EnqiLksvE6rcuR8F8bn,Django - Rudy Van Gelder Edition / Remastered 1999,Grant Green,Idle Moments,1999-01-01,50,guitar
1L9QMIM4agEbJzJiRCd9ZB,Cordeiro de nana,João Gilberto,Brazil,2013-10-29,50,guitar
0JUa8PNsS6fvWz2Keb5KLq,Night After Sidewalk,Kaki King,Everybody Loves You,2003-04-22,45,guitar
1El9kuDk5xZ3E36P42W5WE,"10,000 Hours (Instrumental Version)",Steve Petrunak,Instrumental Versions of Best Pop and Country Hits - Loving You Easy,2021-03-18,46,guitar
2s5Clnj3dozTCFwokaMOOA,Palpite Infeliz,João Gilberto,Bossa Nova Hits,2018-08-24,41,guitar
6dYMhDVzfJYxlP3Hoa7ipt,Day and Age,Julian Lage,World's Fair,2015-02-03,45,guitar
7mNV6DQo3Pkvw305WQs9XV,Sleepwalk,Larry Carlton,Sleepwalk,1982,47,guitar
2lH3W71iBNQGiQRLeHqPQF,The Sound Flow,Korsakoff,The Sound Flow,2021-12-03,45,happy
3Zejnhenzq754Q02TJ2dpZ,To Another Galaxy,Tokyo Ghetto Pussy,Disco 2001,1995,28,happy
1F9XmvPhz8FrXZiMui0xqn,Save Me (Wasted Penguinz Remix),Darren Styles,Clarity,2016-11-28,39,happy
6URIg8HunaBwBOZb8ymmwW,Move Your Ass!,Scooter,20 Years of Hardcore (Remastered),2013-10-11,51,happy
5k8kM7FMh07pr7R97VR7SY,My Gabber,Scooter,Scooter Forever,2017-09-01,53,happy
3nScATnujzeV2iAbRFOwvR,Don't Stop - Original Mix,S3RL,Remastered,2016-09-22,30,happy
1PavRrF6Ydo0HSePmMt5tL,Move On Baby,Cappella,U got 2 know album,2009-11-01,51,happy
29Tj9GNm1ZMMRdUgbHmXJx,Hate Me,Re-Style,Hate Me,2019-05-08,48,happy
3faAkX5T91igc2U11Kzo4K,Generic Holiday Song (feat. Sara),S3RL,Generic Holiday Song (feat. Sara),2016-11-30,33,happy
2UEWaNyAynhqDAi62bNia7,FCK 2020,Scooter,God Save the Rave,2021-04-16,42,happy
5gtoHpVvoYHmrIykJ6Q5c9,Blast The Noise - Original Mix,S3RL,Remastered,2016-09-22,30,happy
3kgJepRrGMc5nq4LbtFg2B,Children Of The Night - Radio Edit,Nakatomi,Children Of The Night,1996,52,happy
2elloL3HVVrV0te0UiopFr,Burn It All Down - 2k15 Rekicked,Unexist,Unexistence,2015-10-02,31,happy
1wJ2HKnLMpPZCpEpP630Jy,Crash & Burn (Technikore Remix),Tweekacore,Crash & Burn (Technikore Remix),2020-05-19,36,happy
2swLz3khLtQYnjWrNf7eWj,THE DROP - 4B x NvrLeft Remix,Gammer,THE DROP (The Remixes Pt. 1),2018-07-03,28,happy
21510E2k7wtbGQtZ9fHeAo,Start A Riot,N-Vitral,Start A Riot,2020-10-13,41,happy
40sVUPMUAWnrCdFCHSoF3W,Welcome To The Thunderdome (Official Thunderdome 2021 Anthem),N-Vitral,Welcome To The Thunderdome (Official Thunderdome 2021 Anthem),2021-12-09,50,happy
2rdBSMm21tN1erGSqhqvnQ,Can’t Bring Me Down - Original Mix,S3RL,Remastered,2016-09-22,30,happy
4bpIpu5FwoHbMiv3rH33eE,ALPHA,N-Vitral,ALPHA,2019-10-24,46,happy
0BVtORAIv7uib3ivJHpx2h,Stay Tonight,Gammer,Stay Tonight,2017-10-18,29,happy
6Zx97QqPxgmCIndlOJYj9s,Bigroom Blitz,Scooter,The Fifth Chapter (SPY Version),2015-05-29,25,happy
7oSdf8HXNUtTbkupaW5kgU,Same Never Changed - Invasion Of Chaos Remix,S3RL,Same Never Changed (Invasion Of Chaos Remix),2021-08-25,32,happy
3IQUJpq6mibIBNqADClb9C,Wanna Play,The Prophet,Hardstyle Top 100 - Best Of 2019,2019-11-22,33,happy
4HxxIJHnD5YrYSwSrHepu0,Hypnotoad,S3RL,Hypnotoad,2015-04-29,29,happy
