index,user_id,user_location,user_bio,hashtag,tokens,Segmented#
159,328914819.0,Vancouver. CANADA,Drummer.,[],drummer,
160,8.21e+17,"Alabama, USA","For God has not given us a spirit of fear and timidity, but of Power, Love, and Self-Discipline. So you must never be ashamed to tell others about our Lord.",[],god give spirit fear timidity power love self discipline ashamed tell lord,
161,1.22e+18,"Commerce, CA","#MallerMilitia 
#PMSCutleryClub
#KnifeLife 🔪 🪓
49ers Chargers Dodgers LA Kings LA Lakers 
Thrash Metal Heavy Metal 80s Punk","['MallerMilitia', 'PMSCutleryClub', 'KnifeLife']",ers chargers dodgers kings lakers thrash metal heavy metal,maller militia pms cutlery club  knife life
162,1.45e+18,"North Miami Beach, FL","DEFEAT IS A STATE OF MIND. @BRUCELEE

🅰️Nd I say Life Is Nothing Without God (YAHWEH) ♋7️⃣2️⃣1️⃣",[],defeat state mind life god yahweh,
163,198420647.0,Los Angeles,This pussy 🐱 grabs back.,[],pussy grab,
164,121018090.0,"San Diego, CA","“Our love is all of God’s money.” Fighting for true liberation. Vegan, musician, manga nerd. he/him.",[],love god money fight true liberation vegan musician manga nerd,
165,1333485534.0,"Long Beach, CA","welcome, i hope this page finds you well.",[],welcome hope page find,
166,1.34e+18,"Austin, TX",Seen on FOX Soul TV. Author 4 books 📚 Your PREengagement Coach. See me BEFORE you buy the engagement ring 💍 It’s Scary To Remarry on YouTube. #Browns #D4L,"['Browns', 'D4L']",see fox soul author book preengagement coach buy engagement ring scary remarry youtube,browns d 4 l
167,29074228.0,"My. Olympus, IN ","Never let success get to your head, never let failure get to your heart👌🏾 
#PVO Indy 🛫Chi🛬ATL",['PVO'],let success head let failure heart indy chiatl,pvo
168,1.44e+18,WV,"My opinion. entertaining friends and the public, I have always been good at making an ass out of myself, and I can bullshit with the best of them.",[],opinion entertain friends public good make ass bullshit best,
169,55635763.0,#RVA #DC #NYC,#RVA Hiphop & Nightlife Pioneer Follow me on IG: @JuanC4Pierce | Nightlife Events in RVA • DC • NYC,['RVA'],hiphop nightlife pioneer follow nightlife events rva nyc,rva
170,1.39e+18,DFW,Who raised you?,[],raise,
174,2943170275.0,"Los Angeles, CA",hi im maria menounos and youre watching noovie,[],maria menounos youre watch noovie,
175,23549139.0,In my car,Family man here to talk sports. P1 #MallerMilitia #DubNation #RaiderNation #RootedInOakland Proudly blocked by @WilliamShatner,"['MallerMilitia', 'DubNation', 'RaiderNation', 'RootedInOakland']",family man talk sport proudly block,maller militia  dub nation  raider nation  rooted in oakland
176,872782286.0,"Washington, USA","I'm really tired of this crapola.
Fix the vote.
Dump woke ideology.
Widow to bluesman Tom McFarland.",[],tire crapola fix vote dump wake ideology widow bluesman tom mcfarland,
177,564251268.0,"Oakland, CA ",The white girl he left yo ass for,[],white girl leave ass,
178,25339101.0,"ÜT: 44.978952,-93.26397",Writer.Painter.Renaissance man.Forward Thinker.Motivational Speaker.Hopeslinger. Entrepreneur.Dreamer.Dreamer.Dreamer.,[],writer painter renaissance man forward thinker motivational speaker hopeslinger entrepreneur dreamer dreamer dreamer,
179,1.45e+18,🌃 773  ✈️ 〽️Town 901,https://onlyfans.com/domodaboss content creator cash app $Lilronny93. 😈,[],content creator cash app lilronny,
180,9.79e+17,"Texas, USA",23.Gemini.Jack of some trades.,[],gemini jack trade,
181,404637490.0,The Void,She/Her or Xe/Xur | Scias Vian Koron kaj Mato Malbonon,[],xur scias vian koron kaj mato malbono,
183,4448312594.0,"Richmond, CA","Richmond, CA Multi-Media Creator / personal acct / opinions are my own / Richmond sports-news @drichmondpulse / http://Instagram.com/dpi19 / 🇬🇹🇲🇽",[],richmond multi media creator personal acct opinions richmond sport news,
185,16404504.0,"Brooklyn, NY",Have the best wife & daughter! All opinions are my own! #StarWars #Marvel #DCComics #BTTF #LoTR ✡️☮️🇺🇸🇮🇱🏴‍☠️🏳️‍🌈,"['StarWars', 'Marvel', 'DCComics', 'BTTF', 'LoTR']",best wife daughter opinions,star wars  marvel dc comics bttf  lo tr
187,2870137191.0,"Aliso Viejo, CA","Football junkie who made the perilous plunge of loving all things Chicago Bears and pledging allegiance to them before knowing what futility was. Anywho, 🐻⬇️",[],football junkie perilous plunge love things chicago bear pledge allegiance know futility anywho,
189,57232634.0,"Orlando, Florida",Entrepreneur! Singer/Songwriter! Music Lover! Baseball Fanatic! SKOL Vikings!! Huge Pro Wrestling Fan!! Adoptee & Proud Autism Dad! I Love Rock & Roll,[],entrepreneur singer songwriter music lover baseball fanatic skol vikings huge pro wrestle fan adoptee proud autism dad love rock,
190,2884862225.0,"Fort Myers, FL",▪️Coach ▪️Recruiting for Women’s Basketball ▪️Be Identified by College Coaches! TEXT ME : ➡️ 239-323-1903 for any information or questions you may have…,[],coach recruit women basketball identify college coach text information question,
191,16330264.0,"Los Angeles, CA","Alt acct of @feild99. Astronomy nerd, bit of an Introvert, well-married. Opinions may offend you and that's okay.",[],alt acct astronomy nerd bite introvert marry opinions offend okay,
192,1067142600.0,Rio Grande Valley,Care is the antidote to violence🌱,[],care antidote violence,
193,1.46e+18,"Los Angeles, CA","Official account for DJ Wiener, NFT Creator… More details coming with the launch of my DJ Wiener collection",[],official account wiener nft creator detail come launch wiener collectio,
194,24284933.0,"Los Angeles, CA","Movies, Music, Museums. And Dog.",[],movies music museums dog,
195,10693422.0,Boston,"Girl w/the Zakim Tattoo. Strong views on baseball, beer, coffee, donuts, and which dogs are the best (mine).",[],girl zakim tattoo strong view baseball beer coffee donuts dog best,
196,805023030.0,"Danville, VA","Love my Twitter and real life friends, sussie 🐕,  gym 🏋️ , eating healthy, Xbox , night owl 🦉.  Instagram  @nancegary🐾🌈",[],love twitter real life friends sussie gym eat healthy xbox night owl instagram,
197,1.06e+18,"New Hampshire, USA",I love people! Be a better person everyday and spread the love 💕,[],love people better person everyday spread love,
198,17115455.0,"Columbus, Ohio","""I must study politics and war so my sons can study business. My sons ought to study business so their children can study art."" IG: nickw3; nickw3.eth",[],study politics war sons study business sons ought study business children study art nickw nickw eth,
199,1.06e+18,"South Dakota, USA","“what we think, we become.”-Buddha.                    mommin x2",[],think buddha mommin,
201,63632663.0,"Seattle, WA","mask up guys, we’re still in a panorama",[],mask guy panorama,
203,1.43e+18,mt jackson va,no gf cards no bs lines or pretend to be or no lying period. now i am who i say i am and sex rel . this aint make a deal. its enjoy the co of others and fun sex,[],card line pretend lie period sex rel aint deal enjoy fun sex,
204,805365440.0,Milwaukee,"31, #resister 💙✊🏼 🚫 don't follow me if you support 45 and the GOP traitors cause educating you is a waste of time #blacklivesmatter #VoteBlue2020 #FBR #WTP","['resister', 'blacklivesmatter', 'VoteBlue2020', 'FBR', 'WTP']",follow support gop traitors cause educate waste time,resister blacklivesmatter  vote blue 2020 fbr wtp
205,134794503.0,"Portland, OR",don’t get comfortable,[],comfortable,
206,34305026.0,"Toronto,Canada",💜he saw the world in a way no one could have imagined💜,[],saw world way imagine,
207,224495788.0,"Chicago, IL",#Music | #Cubs | #Blackhawks STH| #Photography | #Space |,"['Music', 'Cubs', 'Blackhawks', 'Photography', 'Space']",sth,music  cubs  blackhawks  photography  space
208,171629596.0,"Las Vegas, NV",have fun adjusting for inflation! | #bitcoin 🇮🇳,['bitcoin'],fun adjust inflation,bitcoin
209,7.43e+17,"Palmdale, CA",EZ . 27. No Division Ent . 🎶🤘🍁,[],division ent,
210,2909869296.0,"Edinburg, TX",Pisces♓️ LGBT🏳️‍🌈 Salesman🚗,[],pisces lgbt salesman,
211,1.39e+18,"Sands Point, NY",Born & Bred Long Islander Down 2 my Great -Grandparents From #SandsPoint . Who Lives In #QueensNY 🌬💋💋💋💙❤💙🍷🍷 #RnBJunkie #HipHopFanatic #Popculture,"['SandsPoint', 'QueensNY', 'RnBJunkie', 'HipHopFanatic', 'Popculture']",bear breed long islander great grandparents live,sands point  queens ny  rn b junkie  hip hop fanatic  popculture
213,348299322.0,"Albuquerque, NM","CTA Professor, Owner of BGS Dance Collective, NDCA District 6 Rep/EB Secretary, Historian of Early Modern Europe, hamstrings for days",[],cta professor owner bgs dance collective ndca district rep secretary historian early modern europe hamstring days,
214,1.45e+18,swim city,mug nrop 💌 Envelope 🌙 is a beautiful name for a girl 🏖 a pseudo spiral for my only fans 🎱 twitter’s gf 🎟 write to me and escape ⛽️,[],mug nrop envelope beautiful girl pseudo spiral fan twitter write escape,
216,71320322.0,"Los Angeles (via Gonzales, CA)",Everybody needs a thrill. We all got a space to fill. | @MMAjunkie Managing Editor | San Diego State '05,[],everybody need thrill get space manage editor san diego state,
217,9.96e+17,"South Philadelphia - West, Phi",I'm tall dark and pretty,[],tall dark pretty,
219,1.2e+18,SEA via BOS,"SX and MX stats. PulpMX analyst. Head of Red Bull N America Data Science. Once lapped by Ezra Lusk, Robbie Reynard, and Kevin Windham. Opinions here are my own.",[],stats pulpmx analyst head red bull america data science lap ezra lusk robbie reynard kevin windham opinions,
220,79881538.0,"Los Angeles, CA 🌴",NO onlyfans but you can subscribe to the Youtube channel https://youtube.com/user/veladiaful,[],onlyfans subscribe youtube channel,
221,919869007.0,houston,I go by deezy | ⁶𓅓 | snap: ayyo_daveee | #blacklivesmatter | icy boy @saweetie |,['blacklivesmatter'],deezy snap ayyo daveee icy boy,black lives matter
222,460379654.0,"The world, follow me i guess ","superficial sometimes  deep others . wine, exercise, family, finance, USMC Vet entrepreneur. Have a sense of humor be a  critical thinker. people first",[],superficial deep wine exercise family finance usmc vet entrepreneur sense humor critical thinker people,
223,165206167.0,"Ottawa, Canada","Slightly loud but enthusiastic woman in technology/identity verification, sports lover, passionate defender of human and animal rights. Opinions are ALL MINE.",[],slightly loud enthusiastic woman technology identity verification sport lover passionate defender human animal right opinions,
225,9.26e+17,"Long Beach, CA","@fcbarcelona fan, Kit and BOOST collector #ViscaBarça",['ViscaBarça'],fan kit boost collector,visca barça
226,155100562.0,"Birmingham, AL",#alabamacrimsontide #kentuckywildcats #chicagobulls #newyorkyankees #dallascowboys IG: Black_Sinatra_,"['alabamacrimsontide', 'kentuckywildcats', 'chicagobulls', 'newyorkyankees', 'dallascowboys']",black sinatra,alabama crimson tide   kentucky wildcats  chicagobulls  new york yankees   dallas cowboys
227,1.47e+18,Ballantyne Country Club,"TRADITIONAL, INTENTIONAL MAN.

I Don't Do Politics.
----
Alum:
@FSUAlumni
@GUAlumni
@SetonHallAlumni

Sports:
#NYR
#LetsGoOilers
#TogetherBlue
#NYY #FSU","['NYR', 'LetsGoOilers', 'TogetherBlue', 'NYY', 'FSU']",traditional intentional man politics alum sport,nyr  lets go oilers  together blue nyy fsu
229,1.46e+18,DMV,"Str8, I Top Fem, Ts n twink exhibitionist that loves public play #ContentCreator #ParTyNPlay #GenerousDaddies  #Clouds #Swirling #RawIsLaw #Toys #CD","['ContentCreator', 'ParTyNPlay', 'GenerousDaddies', 'Clouds', 'Swirling', 'RawIsLaw', 'Toys', 'CD']",str fem twink exhibitionist love public play,content creator  par ty n play  generous daddies  clouds  swirling  raw is law  toys cd
231,1.45e+18,"Atlanta, GA",QUTEWorks is an agency that is focused on using QUTE aesthetics to breakdown complex scenes of popular / world culture of the 31st Century.  QUTEWorks is Open.,[],quteworks agency focus qute aesthetics breakdown complex scenes popular world culture century quteworks open,
232,1.46e+18,"Catlin, IL","link to petition right here guys sign please. it's official I'm declaring war
 https://conservativechange.org/petition/petition-to-senate-to-impeach-joe-biden/",[],petition right guy sign official declare war,
233,1.02e+18,"Chicago, IL",In constant elevation ⚠️ sc:blexxup_thai,[],constant elevation blexxup tha,
235,43392430.0,"Hollywood, CA",zig zag splash lets write sum hits SAG-AFTRA actor ASCAP writer & publisher Brandonismusic ™️,[],zig zag splash let write sum hit sag aftra actor ascap writer publisher brandonismusic,
236,175878150.0,Atlanta,"Father, veteran, business owner, trader... trading is my side hustle. NOTHING I say is investment advice.",[],father veteran business owner trader trade hustle investment advice,
237,323431389.0,Washington (the other one),I will someday drop everything and introduce the world to my hot-wings...until then I'll keep walking the karma middle road and fighting blatant hypocrisy. MSW,[],someday drop introduce world hot wing walk karma middle road fight blatant hypocrisy msw,
238,255184064.0,"Warsaw, Poland",Discover interesting places nearby!,[],discover interest place nearby,
244,1.04e+18,"Springfield, OR",18 6'0(🇺🇲 & 🇲🇽)💔999💔#ripcity Introvert|@Dame_Lillard=🐐|BLAZERS LEGEND|RussWilson|@tatis_jr|@anferneesgoat @Jersey_addict_ proud memberof #NurksexualsHQ😢,"['ripcity', 'NurksexualsHQ']",introvert blazers legend russwilson proud memberof,ripcity  nurksexuals hq
247,1.23e+18,stl,@theh0mieray was my old account .. follow me 😅,[],old account follow,
248,1.46e+18,"Manhattan, NY","Insider Crypto News for Investors. Breaking BTC, ETH, XRP, SOL, Altcoin, NFT & Metaverse News. Curated Influencer videos and Market sentiment.",[],insider crypto news investors break btc eth xrp sol altcoin nft metaverse news curated influencer videos market sentiment,
249,1.27e+18,United States,healthcare advocate #BacktheBlue #Covid19Survivor  #fisherman  #coffeedrinker loves cook/ bake.  watching @foodnetwork or supporting @WSU,"['BacktheBlue', 'Covid19Survivor', 'fisherman', 'coffeedrinker']",healthcare advocate love cook bake watch support,backthe blue  covid 19 survivor fisherman coffeedrinker
250,7.07e+17,"Texas, USA","My dogs, food, guitar, wrestling, movies, Dallas sports ❤️Lost my bff @chulamags 4/19/17……. Owner & promoter of @luchabrutal Tix/Get booked 👇🏼",[],dog food guitar wrestle movies dallas sport lose bff owner promoter tix book,
251,29919164.0,"Chicago, IL",Long Live Rico 🕊 | ✌🏾⏰,[],long live rico,
252,256595654.0,"Denton, TX",Man on a Mission|Researcher|Arsenal| Materials Chemist (PhD. in View)🇳🇬🇺🇸,[],man mission researcher arsenal materials chemist phd view,
253,56291716.0,"Los Angeles, CA",📍Los Angeles 🇵🇭 |#Moufwet 😋 #Chef,"['Moufwet', 'Chef']",los angeles,moufwet  chef
254,823956031.0,"Los Angeles, CA",whitelist and chill 🖤,[],whitelist chill,
255,1.28e+18,"New Orleans, LA",it's better here .  BLM,[],better blm,
256,18614390.0,DFDub,Wild card,[],wild card,
257,1481181866.0,1-Jan,Relax.,[],relax,
258,2792598608.0,Western canada,"Captain,King Sparow",[],captain king sparow,
259,263323733.0,W€$T•COMPTON,Insta📺: Ja.jaa_,[],insta jaa,
260,7.01e+17,"Morgan Hill, CA","🎸|| Producer || Engineer || Credits: @rockiefresh @kungfuvampire, @postcardpfv, @cashinovamusic @babyfacefts || IG : @jawshonthebeat",[],producer engineer credit,
261,1.12e+18,Houston Tx,•𝑾𝒆𝒍𝒄𝒐𝒎𝒆. txsu,[],𝑾𝒆𝒍𝒄𝒐𝒎𝒆 txsu,
263,1.08e+18,"Philadelphia, PA",@h3r._ 😘,[],,
264,1.24e+18,"Los Angeles, CA",this is not idontknowjeffery I promise.,[],promise,
